ID,Name,NumYears,MinYear,MeanYear,StdDevYears,MaxYear
5087,Seungyeon Kim,1,2017,2017,0,2017
5088,Seungyong Lee 0001,1,2006,2006,0,2006
5089,Seungyoon Lee,1,2013,2013,0,2013
5090,Seyedkoosha Mirhosseini,1,2016,2016,0,2016
5091,Seymour Knowles-Barley,1,2014,2014,0,2014
5092,Shachar Fleishman,1,2001,2001,0,2001
5093,Shade T. Shutters,1,2018,2018,0,2018
5094,Shah Rukh Humayoun,1,2020,2020,0,2020
5095,Shahid Latif,3,2018,2019.33333333333,1.52752523165195,2021
5096,Shahram M. Shiri,1,1994,1994,0,1994
5097,Shalini Venkataraman,1,2004,2004,0,2004
5098,Shamal Al-Dohuki,1,2016,2016,0,2016
5099,Shamkant B. Navathe,2,2011,2014,4.24264068711928,2017
5100,Shanaz Y. Mistry,1,2011,2011,0,2011
5101,Shane Ahern,1,2014,2014,0,2014
5102,Shang-Tse Chen,1,2015,2015,0,2015
5103,Shankar Krishnan,1,2003,2003,0,2003
5104,Shannon Bradshaw,1,1994,1994,0,1994
5105,Shannon Coy,1,2021,2021,0,2021
5106,Shantanu H. Joshi,3,2010,2011,1,2012
5107,Shantanu Singh,1,2007,2007,0,2007
5108,Shao-Chiung Lu,4,1995,1997,2.70801280154532,2001
5109,Shaojie Zhuo,1,2010,2010,0,2010
5110,Shaozu Cao,1,2017,2017,0,2017
5111,Sharmin (Tinni) Choudhury,1,2013,2013,0,2013
5112,Sharon J. Laskowski,5,1997,2003.2,5.26307894677631,2008
5113,Sharon Lin,1,2010,2010,0,2010
5114,Sharon Swartz,1,2004,2004,0,2004
5115,Shash Sinha,1,2020,2020,0,2020
5116,Shashank Sunkavalli,1,2013,2013,0,2013
5117,Shaul Dar,1,1995,1995,0,1995
5118,Shaun D. Jackman,1,2009,2009,0,2009
5119,Shaun J. Canavan,1,2021,2021,0,2021
5120,Shaun J. Grannis,2,2007,2007.5,0.707106781186548,2008
5121,Shaun Kennedy,1,2014,2014,0,2014
5122,Shaun Moon,1,2005,2005,0,2005
5123,Shawn Bohn,1,2009,2009,0,2009
5124,Shayan Monadjemi,1,2020,2020,0,2020
5125,Sheelagh Carpendale,29,1996,2009.48275862069,7.10945391541217,2021
5126,Shehzad Afzal,4,2011,2012.75,1.5,2014
5127,Sheila Bonde,1,2015,2015,0,2015
5128,Sheizaf Rafaeli,1,2015,2015,0,2015
5129,Sheng-Chuan Wang,1,2005,2005,0,2005
5130,Shengdong Zhao,1,2005,2005,0,2005
5131,Shenghui Cheng,2,2015,2015,0,2015
5132,Shengjie Gao,1,2019,2019,0,2019
5133,Shenyu Xu,1,2020,2020,0,2020
5134,Sherry Towers,1,2014,2014,0,2014
5135,Shiaofen Fang,2,1996,1997,1.4142135623731,1998
5136,Shichao Jia,2,2019,2020,1.4142135623731,2021
5137,Shigeo Takahashi,5,2004,2007.8,4.43846820423443,2015
5138,Shigeru Muraki,3,1992,1996.33333333333,4.04145188432738,2000
5139,Shih-Hsuan Hung,2,2019,2020,1.4142135623731,2021
5140,Shihan Wang,1,2019,2019,0,2019
5141,Shilpika,3,2019,2019.66666666667,0.577350269189626,2020
5142,Shimei Pan,1,2015,2015,0,2015
5143,Shimon Slavin,1,2002,2002,0,2002
5144,Shin'ichi Satoh 0001,2,2006,2006.5,0.707106781186548,2007
5145,Shing-Chi Cheung,1,2009,2009,0,2009
5146,Shing-Tung Yau,1,2004,2004,0,2004
5147,Shiping Huang,2,2004,2005,1.4142135623731,2006
5148,Shiqing He,2,2016,2018.5,3.53553390593274,2021
5149,Shiry Ginosar,1,2013,2013,0,2013
5150,Shivaraj Tenginakai,1,2001,2001,0,2001
5151,Shixia Liu,27,2010,2015.51851851852,3.56662273317458,2021
5152,Shizhao Sun,1,2020,2020,0,2020
5153,Shoji Okimoto,1,1997,1997,0,1997
5154,Shoubin Cheng,2,2018,2019,1.4142135623731,2020
5155,Shouxing Xiang,2,2019,2019.5,0.707106781186548,2020
5156,Shraddha Agrawal,1,2009,2009,0,2009
5157,Shreeraj Jadhav,2,2018,2019.5,2.12132034355964,2021
5158,Shuai Chen 0001,3,2016,2017.33333333333,1.52752523165195,2019
5159,Shuainan Ye,3,2020,2020.66666666667,0.577350269189626,2021
5160,Shuaiqi Wang,1,2019,2019,0,2019
5161,Shuang-Hua Yang,1,2020,2020,0,2020
5162,Shubham Mehta,1,2021,2021,0,2021
5163,Shuh-Yuan Liou,1,2001,2001,0,2001
5164,Shuhan Liu,1,2020,2020,0,2020
5165,Shuirun Wei,1,2020,2020,0,2020
5166,Shunan Guo,4,2017,2019,1.82574185835055,2021
5167,Shusen Liu,4,2011,2016.25,3.5939764421413,2019
5168,Shuyue Zhou,3,2019,2019.33333333333,0.577350269189626,2020
5169,Shyh-Kuang Ueng,3,1995,2001.33333333333,5.5075705472861,2005
5170,Shyhtsun Felix Wu,2,2002,2002.5,0.707106781186548,2003
5171,Si Li,1,2015,2015,0,2015
5172,Si Qin,1,2019,2019,0,2019
5173,Sidney W. Wang,4,1993,1994,0.816496580927726,1995
5174,Siegfried Handschuh,1,2009,2009,0,2009
5175,Sietse J. Luk,1,2020,2020,0,2020
5176,Sihang Li,1,2019,2019,0,2019
5177,Sikun Li,1,2014,2014,0,2014
5178,Siliang Tang,1,2015,2015,0,2015
5179,Silvia Born,2,2010,2012,2.82842712474619,2014
5180,Silvia Fademrecht,1,2016,2016,0,2016
5181,Silvia Mabel Castro,2,2014,2014.5,0.707106781186548,2015
5182,Silvia Miksch,13,2001,2013.53846153846,4.07462441245375,2017
5183,Silvia N. Crivelli,1,2003,2003,0,2003
5184,Siming Chen 0001,8,2015,2017.75,2.31455024943138,2021
5185,Simon Attfield,2,2013,2014,1.4142135623731,2015
5186,Simon Breslav,2,2015,2015.5,0.707106781186548,2016
5187,Simon Butscher,2,2009,2013.5,6.36396103067893,2018
5188,Simon Duque Antón,1,2021,2021,0,2021
5189,Simon H. Sündermann,1,2014,2014,0,2014
5190,Simon Harding,1,2010,2010,0,2010
5191,Simon J. Cox,1,2011,2011,0,2011
5192,Simon J. Walton,2,2014,2015,1.4142135623731,2016
5193,Simon P. Banbury,1,2012,2012,0,2012
5194,Simon Premoze,2,2002,2002.5,0.707106781186548,2003
5195,Simon Schröder,1,2012,2012,0,2012
5196,Simon Schubiger-Banz,1,2017,2017,0,2017
5197,Simon Stegmaier,4,2002,2004,1.4142135623731,2005
5198,Simon Stusak,1,2014,2014,0,2014
5199,Simon Urbanek,1,2015,2015,0,2015
5200,Simon Warchol,1,2021,2021,0,2021
5201,Simon Wildermuth,2,2001,2001,0,2001
5202,Simone D. J. Barbosa,1,2017,2017,0,2017
5203,Simone Kriglstein,1,2017,2017,0,2017
5204,Simone Lenti,1,2018,2018,0,2018
5205,Simone Melchionna,1,2011,2011,0,2011
5206,Simone Scheithauer,1,2020,2020,0,2020
5207,Siwei Fu,5,2016,2018.2,1.78885438199983,2020
5208,Sixiao Yang,2,2015,2015,0,2015
5209,Siyuan Liu,2,2011,2014.5,4.94974746830583,2018
5210,Slava Kisilevich,1,2009,2009,0,2009
5211,Smiti Kaul,2,2020,2020.5,0.707106781186548,2021
5212,Snehal Pokharkar,1,2008,2008,0,2008
5213,Sohaib Ghani,1,2013,2013,0,2013
5214,Soléakhéna Ken,1,2014,2014,0,2014
5215,Sondre H. Eliasson,1,2015,2015,0,2015
5216,Song Ge,1,2020,2020,0,2020
5217,Song Han,1,1996,1996,0,1996
5218,Song Zhang 0004,9,2001,2007.22222222222,4.29469957557504,2015
5219,Songheng Zhang,1,2021,2021,0,2021
5220,Sonia Castelo,1,2020,2020,0,2020
5221,Sonia Lasher-Trapp,1,2006,2006,0,2006
5222,Sonja Schär,1,2005,2005,0,2005
5223,Soo-Yeon Ji,1,2011,2011,0,2011
5224,Soon Tee Teoh,3,2002,2003,1,2004
5225,Soonwook Kwon,1,2018,2018,0,2018
5226,Sougata Mukherjea,1,1996,1996,0,1996
5227,Soujanya Vadapalli,2,2009,2009,0,2009
5228,Soumya Dutta,5,2013,2015.4,1.8165902124585,2018
5229,Spencer C. Castro,2,2019,2020,1.4142135623731,2021
5230,Srikanth Kandula,1,2010,2010,0,2010
5231,Srinivasan Parthasarathy 0001,2,2004,2005,1.4142135623731,2006
5232,Sriram Karthik Badam,3,2016,2017.33333333333,1.15470053837925,2018
5233,Stacey Choi,1,2007,2007,0,2007
5234,Staffan Björk,2,1999,1999.5,0.707106781186548,2000
5235,Stanislav L. Stoev,3,2000,2001,1,2002
5236,Stanislav V. Klimenko,2,1993,1993.5,0.707106781186548,1994
5237,Stanley J. Osher,1,2002,2002,0,2002
5238,Stef van den Elzen,3,2011,2013.33333333333,2.08166599946613,2015
5239,Stefan Auer,1,2010,2010,0,2010
5240,Stefan Barp,1,2012,2012,0,2012
5241,Stefan Berchtold,1,1998,1998,0,1998
5242,Stefan Bruckner,23,2005,2012.86956521739,4.44465304736629,2021
5243,Stefan Eilemann,1,2005,2005,0,2005
5244,Stefan Gumhold,7,1999,2007,8.7368949480541,2020
5245,Stefan Gunther,1,2015,2015,0,2015
5246,Stefan Guthe,5,1999,2003.2,5.06951674225463,2012
5247,Stefan Jordan,2,2016,2017,1.4142135623731,2018
5248,Stefan Jänicke,4,2010,2015.5,4.20317340430616,2020
5249,Stefan Koch,1,2009,2009,0,2009
5250,Stefan Lindholm,3,2010,2012,2,2014
5251,Stefan Müller Arisona,2,2014,2015.5,2.12132034355964,2017
5252,Stefan Röttger,1,2000,2000,0,2000
5253,Stefan Rüdisühli,1,2019,2019,0,2019
5254,Stefan Seipel,1,2005,2005,0,2005
5255,Stefan Weber 0004,1,2012,2012,0,2012
5256,Stefan Wolfsberger,2,2004,2005.5,2.12132034355964,2007
5257,Stefan Wrobel,1,2011,2011,0,2011
5258,Stefan Zachow,2,2009,2011,2.82842712474619,2013
5259,Stefan Zellmann,2,2020,2020.5,0.707106781186548,2021
5260,Stefania Forlini,1,2015,2015,0,2015
5261,Stefanie Hahmann,3,1992,1996,4,2000
5262,Stefanie Schmid,1,2018,2018,0,2018
5263,Stefano Foresti,1,2005,2005,0,2005
5264,Steffen A. Bass,1,2015,2015,0,2015
5265,Steffen Frey,4,2012,2015,2.58198889747161,2018
5266,Steffen Hadlak,2,2011,2012,1.4142135623731,2013
5267,Steffen Koch 0001,14,2009,2014.21428571429,3.98417198092984,2021
5268,Steffen Lemke,1,2015,2015,0,2015
5269,Steffen Oeltze-Jafra,4,2007,2011.75,3.5939764421413,2015
5270,Steffen Prohaska,3,2002,2003.66666666667,1.52752523165195,2005
5271,Steffi Thust,1,2003,2003,0,2003
5272,Stephan Diehl 0001,2,2010,2010.5,0.707106781186548,2011
5273,Stephan Huber,1,2011,2011,0,2011
5274,Stephan J. Braun,1,2001,2001,0,2001
5275,Stephan M. Kerpedjiev,1,1998,1998,0,1998
5276,Stephan Pajer,1,2016,2016,0,2016
5277,Stephan Reiling,1,2016,2016,0,2016
5278,Stephan Rosswog,1,2008,2008,0,2008
5279,Stephan Sellien,1,2011,2011,0,2011
5280,Stephan Wenger,1,2012,2012,0,2012
5281,Stephanie Dudzic,1,2010,2010,0,2010
5282,Stephanie Ozenne,1,2001,2001,0,2001
5283,Stephen A. Benton,1,2003,2003,0,2003
5284,Stephen A. Ehmann,1,2000,2000,0,2000
5285,Stephen A. Linton,1,2003,2003,0,2003
5286,Stephen B. Webb,1,2001,2001,0,2001
5287,Stephen Barrass,1,1999,1999,0,1999
5288,Stephen C. North,8,1999,2006.5,6.07100838882165,2016
5289,Stephen Correia,1,2009,2009,0,2009
5290,Stephen Curial,1,2005,2005,0,2005
5291,Stephen Few,1,2007,2007,0,2007
5292,Stephen G. Eick,10,1990,1999,6.30696264280817,2007
5293,Stephen G. Kobourov,4,2004,2014.5,7.54983443527075,2020
5294,Stephen G. Turney,1,2010,2010,0,2010
5295,Stephen Ingram,2,2010,2012,2.82842712474619,2014
5296,Stephen J. Bailey,1,2007,2007,0,2007
5297,Stephen J. Young,1,1992,1992,0,1992
5298,Stephen Kasica,1,2020,2020,0,2020
5299,Stephen L. Senft,1,1990,1990,0,1990
5300,Stephen M. Blackburn,1,2019,2019,0,2019
5301,Stephen M. Ervin,1,1992,1992,0,1992
5302,Stephen M. Kosslyn,2,1992,1997,7.07106781186548,2002
5303,Stephen M. Pizer,3,1991,1994,2.64575131106459,1996
5304,Stephen M. Smith,1,2009,2009,0,2009
5305,Stephen Mann,1,2002,2002,0,2002
5306,Stephen Paddock,1,1991,1991,0,1991
5307,Stephen Rudolph,2,2008,2008.5,0.707106781186548,2009
5308,Stephen Schendel,1,1998,1998,0,1998
5309,Stephen Smart,1,2019,2019,0,2019
5310,Stephen Wehrend,1,1990,1990,0,1990
5311,Steve Aukstakalnis,1,1996,1996,0,1996
5312,Steve Benford,1,1995,1995,0,1995
5313,Steve Bryson,6,1991,1995.5,3.39116499156263,1999
5314,Steve DiPaola,1,2010,2010,0,2010
5315,Steve Eick,1,2004,2004,0,2004
5316,Steve H. Langer,1,2012,2012,0,2012
5317,Steve Haroz,1,2012,2012,0,2012
5318,Steve James Szigeti,1,2015,2015,0,2015
5319,Steve Kelling,1,2011,2011,0,2011
5320,Steve Kieffer,2,2015,2015,0,2015
5321,Steve Kubica,1,2003,2003,0,2003
5322,Steve Linthicum,1,1994,1994,0,1994
5323,Steve M. F. Treavett,1,2000,2000,0,2000
5324,Steve M. Legensky,2,1990,1990.5,0.707106781186548,1991
5325,Steve Marschner,1,1994,1994,0,1994
5326,Steve Petruzza,2,2019,2019.5,0.707106781186548,2020
5327,Steve Sylvester,1,2002,2002,0,2002
5328,Steve T. Bryson,1,1992,1992,0,1992
5329,Steven A. Morris,1,2003,2003,0,2003
5330,Steven Bergner,3,2002,2006,4,2010
5331,Steven C. North,1,2003,2003,0,2003
5332,Steven D. Pieper,1,2003,2003,0,2003
5333,Steven F. Roth,7,1995,1997.85714285714,3.02371578407382,2004
5334,Steven Franconeri,15,2013,2018.13333333333,2.55976189368874,2021
5335,Steven G. Parker,2,1998,2000.5,3.53553390593274,2003
5336,Steven Houben,1,2021,2021,0,2021
5337,Steven J. Goodman,1,1994,1994,0,1994
5338,Steven J. Harrington,1,1991,1991,0,1991
5339,Steven J. M. Jones,1,2009,2009,0,2009
5340,Steven K. Feiner,2,1992,1994,2.82842712474619,1996
5341,Steven L. Wertheim,1,1992,1992,0,1992
5342,Steven Landis,1,2018,2018,0,2018
5343,Steven Langer,1,2005,2005,0,2005
5344,Steven Mark Drucker,8,2010,2015.5,3.20713490294909,2020
5345,Steven P. Callahan,5,2005,2005.8,1.30384048104053,2008
5346,Steven P. Reiss,1,1997,1997,0,1997
5347,Steven R. Corman,2,2002,2008.5,9.19238815542512,2015
5348,Steven R. Gomez,3,2012,2013.66666666667,1.52752523165195,2015
5349,Steven Schkolne,1,2004,2004,0,2004
5350,Steven Schlegel,1,2012,2012,0,2012
5351,Steven Skiena,2,1996,2001,7.07106781186548,2006
5352,Steven Wood,1,2021,2021,0,2021
5353,Stewart C. Loken,1,1991,1991,0,1991
5354,Stina S. Bridgeman,1,2009,2009,0,2009
5355,Stuart A. Tobet,1,1992,1992,0,1992
5356,Stuart Andrews,1,2004,2004,0,2004
5357,Stuart J. Rose,2,1999,2004,7.07106781186548,2009
5358,Stuart K. Card,6,1997,2003.33333333333,4.36653943835008,2008
5359,Stuart Levy,2,2002,2003,1.4142135623731,2004
5360,Stuart Smith,3,1991,1991.33333333333,0.577350269189626,1992
5361,Stéphane Conreaux,1,2001,2001,0,2001
5362,Stéphane Conversy,1,2009,2009,0,2009
5363,Stéphane Ethier,1,2004,2004,0,2004
5364,Stéphane Marchesin,3,2009,2009.66666666667,0.577350269189626,2010
5365,Stéphane Puechmorel,1,2017,2017,0,2017
5366,Su Huang,1,1996,1996,0,1996
5367,Subhajit Das,2,2017,2018.5,2.12132034355964,2020
5368,Subhashis Hazarika,3,2017,2018,1,2019
5369,Subodh Kumar 0001,2,1997,2000.5,4.94974746830583,2004
5370,Sudhanshu Kumar Semwal,1,1991,1991,0,1991
5371,Sue-Ling C. Wang,1,1990,1990,0,1990
5372,Sujal Bista,1,2014,2014,0,2014
5373,Sujan Anreddy,1,2015,2015,0,2015
5374,Sujin Jang,1,2015,2015,0,2015
5375,Sukwon Lee,3,2015,2015.33333333333,0.577350269189626,2016
5376,Sumeet Tandon,1,2006,2006,0,2006
5377,Sumit Ghosh,1,1993,1993,0,1993
5378,Sung-Eui Yoon,4,2003,2005,1.82574185835055,2007
5379,Sung-Hee Kim,4,2012,2014.5,1.73205080756888,2016
5380,SungYe Kim,1,2007,2007,0,2007
5381,Sungahn Ko,2,2014,2014,0,2014
5382,Sunghee Kim,2,2003,2005,2.82842712474619,2007
5383,Sungsoo Ha,1,2012,2012,0,2012
5384,Sunil Hadap,1,1999,1999,0,1999
5385,Suphanut Jamonnak,2,2020,2020.5,0.707106781186548,2021
5386,Supriya Garg,2,2008,2009,1.4142135623731,2010
5387,Suresh K. Lodha,3,1996,1997.33333333333,2.3094010767585,2000
5388,Susan Brennan,1,2006,2006,0,2006
5389,Susan Knoblach,1,2009,2009,0,2009
5390,Susan L. Havre,4,2000,2002.25,2.06155281280883,2004
5391,Susan M. Mniszewski,1,2015,2015,0,2015
5392,Susan S. Hubbard,1,2012,2012,0,2012
5393,Susan T. Dumais,1,2012,2012,0,2012
5394,Susan VanderPlas,1,2015,2015,0,2015
5395,Susanna-Assunta Sansone,2,2012,2012.5,0.707106781186548,2013
5396,Susannah Burrows,1,2019,2019,0,2019
5397,Susanne Crewell,1,2002,2002,0,2002
5398,Susanne K. Suter,1,2011,2011,0,2011
5399,Susanne Schnell,1,2015,2015,0,2015
5400,Suvi Tarkkanen,1,2009,2009,0,2009
5401,Suya You,1,1997,1997,0,1997
5402,Suyog Dott Jain,1,2011,2011,0,2011
5403,Suzana Djurcilov,1,1999,1999,0,1999
5404,Suzanne Mason,1,2021,2021,0,2021
5405,Suzanne Yoakum-Stover,1,2004,2004,0,2004
5406,Sven Bachthaler,1,2008,2008,0,2008
5407,Sven Gedicke,1,2020,2020,0,2020
5408,Sven Hermann,1,2009,2009,0,2009
5409,Sven Kuschfeldt,1,1997,1997,0,1997
5410,Sven Mayer,1,2020,2020,0,2020
5411,Sven Schulte,1,2012,2012,0,2012
5412,Sven Teresniak,1,2010,2010,0,2010
5413,Svenja Leifert,1,2009,2009,0,2009
5414,Svitlana Volkova,1,2017,2017,0,2017
5415,Swethan Anand,1,2008,2008,0,2008
5416,Sye-Min Chan,1,2008,2008,0,2008
5417,Sylvia Saalfeld,3,2014,2014.66666666667,0.577350269189626,2015
5418,Sylvie Ranwez,1,2009,2009,0,2009
5419,Sébastien Rufiange,1,2013,2013,0,2013
5420,Sébastien Tremblay,1,2012,2012,0,2012
5421,Søren Knudsen,2,2013,2016,4.24264068711928,2019
5422,T. Alexander,1,1991,1991,0,1991
5423,T. David,1,2000,2000,0,2000
5424,T. J. Jankun-Kelly,7,2000,2004.28571428571,2.98408476836063,2009
5425,T. J. True,1,1992,1992,0,1992
5426,T. Lasinski,1,1991,1991,0,1991
5427,T. Spelce,1,1992,1992,0,1992
5428,T. Todd Elvins,4,1991,1991.5,0.577350269189626,1992
5429,Tadija Kekic,1,2017,2017,0,2017
5430,Tae Jung Kim,1,2016,2016,0,2016
5431,Taeko Azuma,1,1999,1999,0,1999
5432,Tai-Quan Peng,4,2013,2016,3.55902608401044,2021
5433,Tak Yeon Lee,1,2021,2021,0,2021
5434,Takafumi Saito,1,2005,2005,0,2005
5435,Takaharu Miyoshi,1,1998,1998,0,1998
5436,Takahiro Yamamoto,1,2015,2015,0,2015
5437,Takanori Fujiwara,6,2017,2019.33333333333,1.36626010212795,2021
5438,Takashi Onoda,1,2004,2004,0,2004
5439,Takayuki Itoh,2,1994,1995,1.4142135623731,1996
5440,Takeo Kanade,1,1997,1997,0,1997
5441,Takumi Kaseda,1,2005,2005,0,2005
5442,Tali Mazor,1,2021,2021,0,2021
5443,Tamal K. Dey,2,2001,2001.5,0.707106781186548,2002
5444,Tamara Flemisch,2,2020,2020.5,0.707106781186548,2021
5445,Tamara Munzner,32,1996,2008.6875,6.52260337892085,2021
5446,Tan Tang,6,2018,2020.33333333333,1.211060141639,2021
5447,Tangzhi Ye,3,2014,2014.66666666667,0.577350269189626,2015
5448,Tanja Blascheck,3,2015,2016.33333333333,1.52752523165195,2018
5449,Tanya E. Clement,1,2009,2009,0,2009
5450,Tao Ju,1,2014,2014,0,2014
5451,Tao Li 0039,1,2018,2018,0,2018
5452,Taosong He,8,1993,1995.25,1.48804761828569,1997
5453,Taowei David Wang,1,2009,2009,0,2009
5454,Tara M. Madhyastha,1,2015,2015,0,2015
5455,Tarek K. Alameldin,1,1994,1994,0,1994
5456,Tarik Crnovrsanin,5,2008,2013.6,5.12835256198323,2020
5457,Tariq Yousef,1,2020,2020,0,2020
5458,Tarique Siddiqui,1,2019,2019,0,2019
5459,Tatiana von Landesberger,9,2008,2012.33333333333,3.64005494464026,2020
5460,Tavi Murray,1,2010,2010,0,2010
5461,Ted Leibfried,1,1995,1995,0,1995
5462,Ted Mihalisin,3,1990,1991.66666666667,2.08166599946613,1994
5463,Ted Selker,1,1990,1990,0,1990
5464,Ted Tanasse,1,2001,2001,0,2001
5465,Teng-Yok Lee,4,2009,2010.75,1.70782512765993,2013
5466,Tengfei Ma 0001,1,2019,2019,0,2019
5467,Teodora Chitiboi,1,2015,2015,0,2015
5468,Tera Marie Green,5,2008,2009.8,1.48323969741913,2012
5469,Terece L. Turton,1,2017,2017,0,2017
5470,Teresa O'Connell,1,2008,2008,0,2008
5471,Terry Myerson,1,1992,1992,0,1992
5472,Terry S. Yoo,4,1991,1998.75,5.43905629069357,2003
5473,Terry Welsh,1,1998,1998,0,1998
5474,Terry Winograd,1,2005,2005,0,2005
5475,Teruhiko Teraoka,1,1997,1997,0,1997
5476,Tetsuya Kamijo,1,2012,2012,0,2012
5477,Thad Starner,1,2002,2002,0,2002
5478,Themis Palpanas,1,2018,2018,0,2018
5479,Theo Jaunet,1,2021,2021,0,2021
5480,Theo van Walsum,1,1995,1995,0,1995
5481,Theodoros Damoulas,1,2014,2014,0,2014
5482,Theodosios Pavlidis,2,1990,1991,1.4142135623731,1992
5483,Theophanis Tsandilas,2,2018,2019,1.4142135623731,2020
5484,Theresa A. O'Connell,2,2006,2006.5,0.707106781186548,2007
5485,Theresa Harbig,1,2021,2021,0,2021
5486,Theresa-Marie Rhyne,6,1992,1997.83333333333,4.9564772436345,2004
5487,Theresia Gschwandtner,6,2015,2016.16666666667,1.60208197875972,2019
5488,Thierry Delmarcelle,2,1992,1993,1.4142135623731,1994
5489,Thilo Spinner,2,2019,2019,0,2019
5490,Thinh P. Q. Nguyen,1,1997,1997,0,1997
5491,Thom Grace,1,1993,1993,0,1993
5492,Thomas A. Foley,2,1990,1990.5,0.707106781186548,1991
5493,Thomas A. Funkhouser,1,2002,2002,0,2002
5494,Thomas A. Wagner,1,1995,1995,0,1995
5495,Thomas Auzinger,2,2013,2013.5,0.707106781186548,2014
5496,Thomas Baudel,3,2011,2012,1,2013
5497,Thomas Butkiewicz,5,2008,2012,3.39116499156263,2016
5498,Thomas C. Sprenger,3,1997,1998.33333333333,1.52752523165195,2000
5499,Thomas Dang,1,2011,2011,0,2011
5500,Thomas Erickson,1,1994,1994,0,1994
5501,Thomas Ernst 0001,1,2004,2004,0,2004
5502,Thomas Ertl,53,1997,2007.50943396226,7.01268806551446,2021
5503,Thomas F. Banchoff,1,1998,1998,0,1998
5504,Thomas Frühauf,1,1996,1996,0,1996
5505,Thomas G. Smith,1,2008,2008,0,2008
5506,Thomas Gerhold,1,1995,1995,0,1995
5507,Thomas Gerstner,2,2000,2001,1.4142135623731,2002
5508,Thomas Grechenig,1,2012,2012,0,2012
5509,Thomas Hildebrandt,1,2009,2009,0,2009
5510,Thomas Hoffmann 0002,1,2014,2014,0,2014
5511,Thomas Höllt,7,2008,2016.14285714286,4.52506248312556,2020
5512,Thomas J. Grabowski,1,2015,2015,0,2015
5513,Thomas J. Overbye,1,2000,2000,0,2000
5514,Thomas Jansen 0005,1,2004,2004,0,2004
5515,Thomas Kamps,2,1995,1995,0,1995
5516,Thomas Kapler,5,2004,2009.2,6.22093240599832,2020
5517,Thomas Kindler,1,1995,1995,0,1995
5518,Thomas Kirste,1,2015,2015,0,2015
5519,Thomas Klein,1,2005,2005,0,2005
5520,Thomas Lindemeier,1,2011,2011,0,2011
5521,Thomas Löwe,2,2011,2013,2.82842712474619,2015
5522,Thomas M. Hamill,1,2015,2015,0,2015
5523,Thomas Mühlbacher,4,2013,2015,1.82574185835055,2017
5524,Thomas Müller 0005,4,2005,2011.75,5.56027577253743,2018
5525,Thomas Nagel,1,2018,2018,0,2018
5526,Thomas Nocke,2,2004,2008.5,6.36396103067893,2013
5527,Thomas Ortner,2,2015,2017.5,3.53553390593274,2020
5528,Thomas P. Caudell,1,2003,2003,0,2003
5529,Thomas Pabel,1,2008,2008,0,2008
5530,Thomas Ramm,1,2011,2011,0,2011
5531,Thomas Reinhardt,1,2013,2013,0,2013
5532,Thomas Rydell,1,2011,2011,0,2011
5533,Thomas S. Deisboeck,1,2001,2001,0,2001
5534,Thomas S. Denney Jr.,1,1990,1990,0,1990
5535,Thomas Schiemann,2,1992,1995,4.24264068711928,1998
5536,Thomas Schreiber,1,1990,1990,0,1990
5537,Thomas Schultz 0001,8,2007,2012.625,3.88908729652601,2018
5538,Thomas Seidl 0001,2,1993,2002.5,13.4350288425444,2012
5539,Thomas Simpson,1,1997,1997,0,1997
5540,Thomas Spengler,1,2020,2020,0,2020
5541,Thomas Theußl,5,2001,2012.4,10.0149887668434,2021
5542,Thomas Torsney-Weir,2,2011,2013.5,3.53553390593274,2016
5543,Thomas Vetter,1,2007,2007,0,2007
5544,Thomas Wilde,1,2018,2018,0,2018
5545,Thomas Wischgoll,2,2004,2007.5,4.94974746830583,2011
5546,Thomas Zangle,1,2021,2021,0,2021
5547,Thomas Zichner,1,2018,2018,0,2018
5548,Thorsten Breitkreutz,1,2017,2017,0,2017
5549,Thorsten Büring,1,2006,2006,0,2006
5550,Thorsten Holtkämper,1,2007,2007,0,2007
5551,Thorsten Liebig,1,2009,2009,0,2009
5552,Thorsten May,4,2010,2012.5,2.64575131106459,2016
5553,Tiago Etiene,1,2009,2009,0,2009
5554,Tian Zhu 0001,1,2008,2008,0,2008
5555,Tian-Yue Jiang,2,1998,1998.5,0.707106781186548,1999
5556,Tiankai Xie,3,2019,2020,1,2021
5557,Tianxiang Chen,1,2020,2020,0,2020
5558,Tianyi Lao,1,2017,2017,0,2017
5559,Tianyi Zhang,1,2008,2008,0,2008
5560,Tianyu Gu,1,2014,2014,0,2014
5561,Tichomir Tenev,1,1997,1997,0,1997
5562,Tien Nguyen,1,2006,2006,0,2006
5563,Tiffany Wun,2,2017,2017,0,2017
5564,Till Wollenberg,1,2013,2013,0,2013
5565,Tim Althoff,1,2020,2020,0,2020
5566,Tim Biedert,1,2019,2019,0,2019
5567,Tim David,1,2000,2000,0,2000
5568,Tim Dwyer,24,2004,2015.16666666667,5.35412613473634,2021
5569,Tim Gerrits,1,2016,2016,0,2016
5570,Tim Hewson,2,2017,2017.5,0.707106781186548,2018
